,,,,,,,,,,
Trade Date,Symbol,Warehouse,Production Year,Opening Price,Closing Price,High,Low,Change,Persetntage Change,Volume (Ton)
07/04/2012,WYCB3,DL,2004,"1,365.00",0.00,"1,365.00","1,363.00",0,0.0 ,18
07/02/2012,WYCB3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,8.99
06/27/2012,WYCB3,DL,2004,"1,250.00",0.00,"1,250.00","1,250.00",0,0.0 ,8.99
06/28/2012,WYCB3,DL,2004,"1,250.00",0.00,"1,250.00","1,250.00",0,0.0 ,10.8
12/24/2012,WYCB3,DL,2005,950.00,0.00,950.00,950.00,0,0.0 ,43.2
12/21/2012,WYCB3,DL,2005,920.00,0.00,920.00,920.00,0,0.0 ,8.99
12/19/2012,WYCB3,DL,2005,890.00,0.00,890.00,890.00,0,0.0 ,10.8
12/20/2012,WYCB3,DL,2005,880.00,0.00,900.00,880.00,0,0.0 ,58.74
12/18/2012,WYCB3,DL,2005,925.00,0.00,925.00,925.00,0,0.0 ,105.18
12/17/2012,WYCB3,DL,2005,980.00,0.00,980.00,960.00,0,0.0 ,18
12/14/2012,WYCB3,DL,2005,"1,025.00",0.00,"1,025.00","1,025.00",0,0.0 ,12.6
12/12/2012,WYCB3,DL,2005,"1,038.00",0.00,"1,038.00","1,038.00",0,0.0 ,39.2
12/07/2012,WYCB3,DL,2005,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,37.81
12/11/2012,WYCB3,DL,2005,"1,036.00",0.00,"1,036.00","1,036.00",0,0.0 ,46.8
11/05/2012,WYCB3,DL,2004,"1,130.00",0.00,"1,130.00","1,130.00",0,0.0 ,56.97
11/09/2012,WYCB3,DL,2004,"1,130.00",0.00,"1,130.00","1,130.00",0,0.0 ,7.21
11/02/2012,WYCB3,DL,2004,"1,210.00",0.00,"1,210.00","1,210.00",0,0.0 ,3.6
11/19/2012,WYCB3,DL,2005,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,10.8
11/21/2012,WYCB3,DL,2005,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,5.41
11/22/2012,WYCB3,DL,2005,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,10.8
11/23/2012,WYCB3,DL,2005,"1,005.00",0.00,"1,005.00","1,005.00",0,0.0 ,5.41
11/27/2012,WYCB3,DL,2005,990.00,0.00,990.00,990.00,0,0.0 ,8.99
11/28/2012,WYCB3,DL,2005,990.00,0.00,990.00,990.00,0,0.0 ,10.8
11/30/2012,WYCB3,DL,2005,"1,005.00",0.00,"1,005.00","1,005.00",0,0.0 ,7.21
12/03/2012,WYCB3,DL,2005,"1,015.00",0.00,"1,020.00","1,015.00",0,0.0 ,23.39
12/04/2012,WYCB3,DL,2005,"1,020.00",0.00,"1,020.00","1,020.00",0,0.0 ,5.41
12/05/2012,WYCB3,DL,2005,"1,031.00",0.00,"1,031.00","1,031.00",0,0.0 ,8.99
12/06/2012,WYCB3,DL,2005,"1,026.00",0.00,"1,026.00","1,026.00",0,0.0 ,19.81
10/08/2012,WYCB3,DL,2004,"1,315.00",0.00,"1,315.00","1,315.00",0,0.0 ,3.6
10/09/2012,WYCB3,DL,2004,"1,320.00",0.00,"1,320.00","1,320.00",0,0.0 ,10.8
10/10/2012,WYCB3,DL,2004,"1,320.00",0.00,"1,320.00","1,320.00",0,0.0 ,10.8
10/02/2012,WYCB3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,16.88
12/28/2012,WYCB3,DL,2005,955.00,0.00,960.00,955.00,0,0.0 ,19.81
12/26/2012,WYCB3,DL,2005,955.00,0.00,955.00,955.00,0,0.0 ,37.25
12/25/2012,WYCB3,DL,2005,950.00,0.00,950.00,950.00,0,0.0 ,23.39
02/21/2012,WYCAQ2,DL,2004,"1,330.00",0.00,"1,330.00","1,330.00",0,0.0 ,1.8
02/23/2012,WYCAQ2,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,21.61
02/24/2012,WYCAQ2,DL,2004,"1,330.00",0.00,"1,340.00","1,330.00",0,0.0 ,35.58
02/27/2012,WYCAQ2,DL,2004,"1,330.00",0.00,"1,330.00","1,320.00",0,0.0 ,37.81
03/01/2012,WYCAQ2,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,8.99
02/29/2012,WYCAQ2,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,8.99
02/15/2012,WYCAQ2,DL,2004,"1,330.00",0.00,"1,330.00","1,330.00",0,0.0 ,34.2
02/20/2012,WYCAQ2,DL,2004,"1,310.00",0.00,"1,310.00","1,310.00",0,0.0 ,7.21
02/09/2012,WYCAQ2,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,23.39
02/08/2012,WYCAQ2,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,25.19
01/10/2012,WYCAQ2,DL,2004,"1,385.00",0.00,"1,385.00","1,385.00",0,0.0 ,10.8
01/04/2012,WYCAQ2,DL,2004,"1,407.00",0.00,"1,407.00","1,407.00",0,0.0 ,21.61
01/16/2012,WYCAQ2,DL,2004,"1,405.00",0.00,"1,405.00","1,405.00",0,0.0 ,30.6
01/11/2012,WYCAQ2,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,8.99
01/13/2012,WYCAQ2,DL,2004,"1,410.00",0.00,"1,415.00","1,410.00",0,0.0 ,37.81
02/03/2012,WYCAQ2,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,43.2
01/30/2012,WYCAQ2,DL,2004,"1,410.00",0.00,"1,410.00","1,410.00",0,0.0 ,25.19
01/31/2012,WYCAQ2,DL,2004,"1,410.00",0.00,"1,410.00","1,410.00",0,0.0 ,36.01
01/26/2012,WYCAQ2,DL,2004,"1,420.00",0.00,"1,420.00","1,420.00",0,0.0 ,10.8
01/25/2012,WYCAQ2,DL,2004,"1,410.00",0.00,"1,410.00","1,410.00",0,0.0 ,23.39
01/19/2012,WYCAQ2,DL,2004,"1,405.00",0.00,"1,405.00","1,405.00",0,0.0 ,12.6
01/23/2012,WYCAQ2,DL,2004,"1,415.00",0.00,"1,415.00","1,415.00",0,0.0 ,40.7
01/24/2012,WYCAQ2,DL,2004,"1,410.00",0.00,"1,410.00","1,410.00",0,0.0 ,43.2
03/13/2012,WYCAQ2,DL,2004,"1,340.00",0.00,"1,340.00","1,340.00",0,0.0 ,12.6
03/15/2012,WYCAQ2,DL,2004,"1,280.00",0.00,"1,285.00","1,280.00",0,0.0 ,36.01
03/16/2012,WYCAQ2,DL,2004,"1,348.00",0.00,"1,348.00","1,348.00",0,0.0 ,19.81
03/23/2012,WYCAQ2,DL,2004,"1,285.00",0.00,"1,300.00","1,285.00",0,0.0 ,19.81
03/22/2012,WYCAQ2,DL,2004,"1,290.00",0.00,"1,290.00","1,285.00",0,0.0 ,43.2
03/26/2012,WYCAQ2,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,28.8
04/03/2012,WYCAQ2,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,12.6
03/28/2012,WYCAQ2,DL,2004,"1,340.00",0.00,"1,340.00","1,340.00",0,0.0 ,32.4
04/10/2012,WYCAQ2,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,7.21
04/18/2012,WYCAQ2,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,5.41
06/26/2012,WYCAQ2,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,18
06/25/2012,WYCAQ2,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,21.61
06/22/2012,WYCAQ2,DL,2004,"1,320.00",0.00,"1,320.00","1,320.00",0,0.0 ,27
06/07/2012,WYCAQ2,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,8.99
07/17/2012,WYCAQ2,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,12.6
07/11/2012,WYCAQ2,DL,2004,"1,415.00",0.00,"1,415.00","1,415.00",0,0.0 ,11.14
07/12/2012,WYCAQ2,DL,2004,"1,415.00",0.00,"1,415.00","1,415.00",0,0.0 ,7.21
07/31/2012,WYCAQ2,DL,2004,"1,395.00",0.00,"1,395.00","1,395.00",0,0.0 ,5.41
08/17/2012,WYCAQ2,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,3.6
08/21/2012,WYCAQ2,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,10.17
12/17/2012,WYCAQ2,DL,2005,"1,050.00",0.00,"1,050.00","1,050.00",0,0.0 ,8.99
12/18/2012,WYCAQ2,DL,2005,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,36.01
12/20/2012,WYCAQ2,DL,2005,995.00,0.00,995.00,995.00,0,0.0 ,18
12/19/2012,WYCAQ2,DL,2005,996.00,0.00,996.00,996.00,0,0.0 ,21.61
12/21/2012,WYCAQ2,DL,2005,"1,030.00",0.00,"1,050.00","1,030.00",0,0.0 ,27
12/25/2012,WYCAQ2,DL,2005,"1,070.00",0.00,"1,070.00","1,070.00",0,0.0 ,21.61
12/27/2012,WYCAQ2,DL,2005,"1,100.00",0.00,"1,100.00","1,100.00",0,0.0 ,7.21
12/31/2012,WYCAQ2,DL,2005,"1,030.00","1,030.00","1,030.00","1,030.00",0,0.0 ,23.39
02/03/2012,WYCAQ1,DL,2004,"1,430.00",0.00,"1,430.00","1,430.00",0,0.0 ,23.39
02/01/2012,WYCAQ1,DL,2004,"1,432.00",0.00,"1,432.00","1,432.00",0,0.0 ,8.99
01/04/2012,WYCAQ1,DL,2004,"1,430.00",0.00,"1,430.00","1,430.00",0,0.0 ,10.8
02/10/2012,WYCAQ1,DL,2004,"1,430.00",0.00,"1,430.00","1,430.00",0,0.0 ,8.99
12/21/2012,WYCAQ1,DL,2005,"1,150.00",0.00,"1,150.00","1,150.00",0,0.0 ,12.6
12/27/2012,WYCAQ1,DL,2005,"1,200.00",0.00,"1,200.00","1,170.00",0,0.0 ,14.4
02/16/2012,WYCA4,DL,2004,"1,310.00",0.00,"1,310.00","1,310.00",0,0.0 ,10.8
02/13/2012,WYCA4,DL,2004,"1,355.00",0.00,"1,355.00","1,355.00",0,0.0 ,8.99
02/23/2012,WYCA4,DL,2004,"1,270.00",0.00,"1,270.00","1,270.00",0,0.0 ,8.11
02/21/2012,WYCA4,DL,2004,"1,265.00",0.00,"1,265.00","1,265.00",0,0.0 ,5.87
03/13/2012,WYCA4,DL,2004,"1,060.00",0.00,"1,060.00","1,060.00",0,0.0 ,12.6
03/09/2012,WYCA4,DL,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,9.59
04/30/2012,WYCA4,DL,2004,"1,250.00",0.00,"1,250.00","1,250.00",0,0.0 ,15.05
03/28/2012,WYCA4,DL,2004,"1,290.00",0.00,"1,290.00","1,290.00",0,0.0 ,8.99
04/03/2012,WYCA4,DL,2004,"1,290.00",0.00,"1,290.00","1,290.00",0,0.0 ,8.99
03/22/2012,WYCA4,DL,2004,"1,260.00",0.00,"1,260.00","1,260.00",0,0.0 ,13.86
03/20/2012,WYCA4,DL,2004,"1,166.00",0.00,"1,166.00","1,166.00",0,0.0 ,12.6
05/18/2012,WYCA4,DL,2004,"1,260.00",0.00,"1,260.00","1,260.00",0,0.0 ,16.2
08/07/2012,WYCA4,DL,2004,"1,220.00",0.00,"1,220.00","1,220.00",0,0.0 ,5.71
06/14/2012,WYCA4,DL,2004,"1,150.00",0.00,"1,150.00","1,150.00",0,0.0 ,10.8
03/08/2012,WYCA3,DL,2004,"1,150.00",0.00,"1,180.00","1,150.00",0,0.0 ,39.59
03/06/2012,WYCA3,DL,2004,"1,322.00",0.00,"1,322.00","1,322.00",0,0.0 ,37.26
03/12/2012,WYCA3,DL,2004,"1,100.00",0.00,"1,100.00","1,100.00",0,0.0 ,68.41
03/15/2012,WYCA3,DL,2004,"1,210.00",0.00,"1,210.00","1,210.00",0,0.0 ,4.56
02/21/2012,WYCA3,DL,2004,"1,295.00",0.00,"1,295.00","1,295.00",0,0.0 ,25.19
02/23/2012,WYCA3,DL,2004,"1,295.00",0.00,"1,310.00","1,295.00",0,0.0 ,70.19
02/24/2012,WYCA3,DL,2004,"1,310.00",0.00,"1,310.00","1,310.00",0,0.0 ,21.61
02/29/2012,WYCA3,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,8.99
02/28/2012,WYCA3,DL,2004,"1,335.00",0.00,"1,340.00","1,335.00",0,0.0 ,72
02/15/2012,WYCA3,DL,2004,"1,340.00",0.00,"1,340.00","1,340.00",0,0.0 ,21.08
02/16/2012,WYCA3,DL,2004,"1,325.00",0.00,"1,325.00","1,325.00",0,0.0 ,42.5
02/20/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,21.61
02/17/2012,WYCA3,DL,2004,"1,325.00",0.00,"1,325.00","1,325.00",0,0.0 ,14.4
02/10/2012,WYCA3,DL,2004,"1,370.00",0.00,"1,370.00","1,370.00",0,0.0 ,5.41
02/09/2012,WYCA3,DL,2004,"1,375.00",0.00,"1,375.00","1,375.00",0,0.0 ,21.61
02/08/2012,WYCA3,DL,2004,"1,375.00",0.00,"1,375.00","1,375.00",0,0.0 ,17.07
02/07/2012,WYCA3,DL,2004,"1,385.00",0.00,"1,385.00","1,385.00",0,0.0 ,32.4
02/06/2012,WYCA3,DL,2004,"1,387.00",0.00,"1,387.00","1,380.00",0,0.0 ,21.61
01/16/2012,WYCA3,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,64.8
01/17/2012,WYCA3,DL,2004,"1,403.00",0.00,"1,403.00","1,403.00",0,0.0 ,8.99
02/02/2012,WYCA3,DL,2004,"1,385.00",0.00,"1,385.00","1,385.00",0,0.0 ,5.41
01/31/2012,WYCA3,DL,2004,"1,410.00",0.00,"1,410.00","1,410.00",0,0.0 ,34.2
01/24/2012,WYCA3,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,32.4
01/23/2012,WYCA3,DL,2004,"1,405.00",0.00,"1,405.00","1,405.00",0,0.0 ,8.99
01/26/2012,WYCA3,DL,2004,"1,410.00",0.00,"1,410.00","1,405.00",0,0.0 ,14.4
01/27/2012,WYCA3,DL,2004,"1,410.00",0.00,"1,410.00","1,410.00",0,0.0 ,19.81
05/21/2012,WYCA3,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,8.99
05/17/2012,WYCA3,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,21.61
05/16/2012,WYCA3,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,8.99
05/15/2012,WYCA3,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,5.41
05/25/2012,WYCA3,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,8.99
05/24/2012,WYCA3,DL,2004,"1,380.00",0.00,"1,390.00","1,380.00",0,0.0 ,36.01
03/22/2012,WYCA3,DL,2004,"1,275.00",0.00,"1,275.00","1,275.00",0,0.0 ,30.6
03/23/2012,WYCA3,DL,2004,"1,250.00",0.00,"1,250.00","1,250.00",0,0.0 ,8.99
03/26/2012,WYCA3,DL,2004,"1,260.00",0.00,"1,260.00","1,260.00",0,0.0 ,14.4
03/27/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,34.2
04/03/2012,WYCA3,DL,2004,"1,310.00",0.00,"1,310.00","1,310.00",0,0.0 ,12.6
04/02/2012,WYCA3,DL,2004,"1,311.00",0.00,"1,311.00","1,310.00",0,0.0 ,28.34
03/28/2012,WYCA3,DL,2004,"1,325.00",0.00,"1,325.00","1,325.00",0,0.0 ,59.4
03/30/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,34.2
04/30/2012,WYCA3,DL,2004,"1,306.00",0.00,"1,306.00","1,306.00",0,0.0 ,13.58
04/27/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,21.61
05/04/2012,WYCA3,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,12.6
04/17/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,8.99
04/19/2012,WYCA3,DL,2004,"1,285.00",0.00,"1,285.00","1,285.00",0,0.0 ,5.41
04/20/2012,WYCA3,DL,2004,"1,280.00",0.00,"1,280.00","1,280.00",0,0.0 ,46.26
04/26/2012,WYCA3,DL,2004,"1,280.00",0.00,"1,280.00","1,280.00",0,0.0 ,5.41
04/24/2012,WYCA3,DL,2004,"1,280.00",0.00,"1,280.00","1,270.00",0,0.0 ,20.94
06/15/2012,WYCA3,DL,2004,"1,150.00",0.00,"1,150.00","1,150.00",0,0.0 ,17.39
06/13/2012,WYCA3,DL,2004,"1,200.00",0.00,"1,200.00","1,200.00",0,0.0 ,8.99
05/31/2012,WYCA3,DL,2004,"1,375.00",0.00,"1,375.00","1,370.00",0,0.0 ,34.2
06/22/2012,WYCA3,DL,2004,"1,240.00",0.00,"1,240.00","1,240.00",0,0.0 ,14.4
06/26/2012,WYCA3,DL,2004,"1,270.00",0.00,"1,270.00","1,270.00",0,0.0 ,13.79
06/20/2012,WYCA3,DL,2004,"1,210.00",0.00,"1,210.00","1,210.00",0,0.0 ,13.11
06/19/2012,WYCA3,DL,2004,"1,200.00",0.00,"1,200.00","1,200.00",0,0.0 ,23.39
06/28/2012,WYCA3,DL,2004,"1,315.00",0.00,"1,315.00","1,315.00",0,0.0 ,30.6
06/29/2012,WYCA3,DL,2004,"1,333.00",0.00,"1,333.00","1,333.00",0,0.0 ,18
06/27/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,14.4
07/04/2012,WYCA3,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,16.2
08/07/2012,WYCA3,DL,2004,"1,250.00",0.00,"1,250.00","1,250.00",0,0.0 ,8.99
08/08/2012,WYCA3,DL,2004,"1,235.00",0.00,"1,235.00","1,235.00",0,0.0 ,8.99
08/14/2012,WYCA3,DL,2004,"1,275.00",0.00,"1,275.00","1,275.00",0,0.0 ,1.8
08/01/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,9.4
08/06/2012,WYCA3,DL,2004,"1,280.00",0.00,"1,280.00","1,270.00",0,0.0 ,36.01
08/02/2012,WYCA3,DL,2004,"1,280.00",0.00,"1,280.00","1,280.00",0,0.0 ,8.99
08/03/2012,WYCA3,DL,2004,"1,260.00",0.00,"1,260.00","1,260.00",0,0.0 ,18
07/27/2012,WYCA3,DL,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,18
07/11/2012,WYCA3,DL,2004,"1,355.00",0.00,"1,355.00","1,355.00",0,0.0 ,21.61
07/06/2012,WYCA3,DL,2004,"1,370.00",0.00,"1,370.00","1,370.00",0,0.0 ,18
07/10/2012,WYCA3,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,42.76
07/16/2012,WYCA3,DL,2004,"1,340.00",0.00,"1,340.00","1,340.00",0,0.0 ,8.99
07/23/2012,WYCA3,DL,2004,"1,330.00",0.00,"1,330.00","1,330.00",0,0.0 ,49.91
07/24/2012,WYCA3,DL,2004,"1,325.00",0.00,"1,325.00","1,325.00",0,0.0 ,23.39
07/20/2012,WYCA3,DL,2004,"1,340.00",0.00,"1,340.00","1,340.00",0,0.0 ,8.99
08/24/2012,WYCA3,DL,2004,"1,275.00",0.00,"1,275.00","1,275.00",0,0.0 ,25.98
12/21/2012,WYCA3,DL,2005,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,8.99
12/18/2012,WYCA3,DL,2005,960.00,0.00,960.00,960.00,0,0.0 ,18.77
09/21/2012,WYCA3,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,21.61
09/18/2012,WYCA3,DL,2004,"1,450.00",0.00,"1,450.00","1,450.00",0,0.0 ,3.6
10/05/2012,WYCA3,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,16.2
12/25/2012,WYCA3,DL,2005,"1,025.00",0.00,"1,025.00","1,025.00",0,0.0 ,14.4
12/26/2012,WYCA3,DL,2005,"1,030.00",0.00,"1,030.00","1,030.00",0,0.0 ,5.41
12/31/2012,WYCA3,DL,2005,975.00,975.00,975.00,975.00,0,0.0 ,8.99
12/28/2012,WYCA3,DL,2005,"1,020.00",0.00,"1,020.00","1,020.00",0,0.0 ,30.6
01/24/2012,WWNBQ2,DL,2004,"1,400.00",0.00,"1,400.00","1,400.00",0,0.0 ,12.6
02/02/2012,WWNBQ2,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,10.8
01/02/2012,WWNBQ2,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,10.8
02/08/2012,WWNBQ2,DL,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,10.8
02/24/2012,WWNBQ2,DL,2004,"1,295.00",0.00,"1,295.00","1,295.00",0,0.0 ,8.99
01/02/2012,WWNBQ1,DL,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,10.8
02/24/2012,WWNAQ2,DL,2004,"1,305.00",0.00,"1,305.00","1,305.00",0,0.0 ,12.6
02/22/2012,WWNAQ2,DL,2004,"1,305.00",0.00,"1,305.00","1,305.00",0,0.0 ,10.8
02/28/2012,WWNAQ2,DL,2004,"1,305.00",0.00,"1,305.00","1,305.00",0,0.0 ,5.41
02/29/2012,WWNAQ2,DL,2004,"1,350.00",0.00,"1,350.00","1,350.00",0,0.0 ,10.8
03/01/2012,WWNAQ2,DL,2004,"1,375.00",0.00,"1,375.00","1,375.00",0,0.0 ,12.6
12/21/2012,WWNAQ2,DL,2005,"1,010.00",0.00,"1,010.00","1,010.00",0,0.0 ,12.6
12/25/2012,WWNAQ2,DL,2005,"1,050.00",0.00,"1,050.00","1,050.00",0,0.0 ,10.8
07/27/2012,WTPUGnp,BG,2004,760.00,0.00,760.00,760.00,0,0.0 ,7.09
11/08/2012,WTPUGnp,BG,2004,715.00,0.00,715.00,715.00,0,0.0 ,5.75
02/27/2012,WTP7,BG,2004,940.00,0.00,940.00,940.00,0,0.0 ,8.19
07/26/2012,WTP6,SC,2004,810.00,0.00,810.00,810.00,0,0.0 ,3.6
08/07/2012,WTP6,BG,2004,830.00,0.00,830.00,830.00,0,0.0 ,8.99
09/12/2012,WTP6,BG,2004,750.00,0.00,750.00,750.00,0,0.0 ,8.99
08/03/2012,WTP5,BG,2004,850.00,0.00,850.00,850.00,0,0.0 ,8.99
09/19/2012,WTP5,BG,2004,760.00,0.00,760.00,760.00,0,0.0 ,16.2
10/05/2012,WTP5,BG,2004,785.00,0.00,785.00,785.00,0,0.0 ,8.99
10/03/2012,WTP5,BG,2004,700.00,0.00,760.00,700.00,0,0.0 ,33.93
10/11/2012,WTP5,BG,2004,760.00,0.00,760.00,760.00,0,0.0 ,14.4
10/22/2012,WTP5,BG,2004,775.00,0.00,775.00,775.00,0,0.0 ,1.8
04/20/2012,WTP4,JM,2004,920.00,0.00,920.00,920.00,0,0.0 ,5.41
04/11/2012,WTP4,JM,2004,980.00,0.00,980.00,980.00,0,0.0 ,4.4
07/02/2012,WTP4,BG,2004,800.00,0.00,800.00,800.00,0,0.0 ,1.8
06/21/2012,WTP4,BG,2004,800.00,0.00,800.00,800.00,0,0.0 ,1.8
10/18/2012,WTP4,BG,2004,750.00,0.00,750.00,750.00,0,0.0 ,3.21
10/03/2012,WTP4,BG,2004,760.00,0.00,760.00,760.00,0,0.0 ,10.8
09/18/2012,WTP4,BG,2004,790.00,0.00,790.00,790.00,0,0.0 ,10.05
09/14/2012,WTP4,BG,2004,800.00,0.00,800.00,800.00,0,0.0 ,27
09/17/2012,WTP4,BG,2004,800.00,0.00,800.00,800.00,0,0.0 ,3.6
10/02/2012,WTP4,BG,2004,750.00,0.00,750.00,750.00,0,0.0 ,16.2
01/04/2012,WTP3,BG,2004,"1,160.00",0.00,"1,160.00","1,160.00",0,0.0 ,21.61
01/12/2012,WTP3,BG,2004,"1,180.00",0.00,"1,180.00","1,180.00",0,0.0 ,2.02
02/02/2012,WTP3,BG,2004,"1,200.00",0.00,"1,200.00","1,200.00",0,0.0 ,7.53
01/19/2012,WTP3,BG,2004,"1,230.00",0.00,"1,230.00","1,230.00",0,0.0 ,8.99
01/27/2012,WTP3,BG,2004,"1,235.00",0.00,"1,235.00","1,235.00",0,0.0 ,8.99
03/06/2012,WTP3,BG,2004,"1,000.00",0.00,"1,000.00","1,000.00",0,0.0 ,19.81
04/27/2012,WTP3,BG,2004,970.00,0.00,970.00,970.00,0,0.0 ,18
03/27/2012,WTP3,BG,2004,"1,100.00",0.00,"1,100.00","1,100.00",0,0.0 ,7.51
06/20/2012,WTP3,SC,2004,850.00,0.00,850.00,850.00,0,0.0 ,12.6
07/02/2012,WTP3,BG,2004,850.00,0.00,850.00,850.00,0,0.0 ,16.2
08/07/2012,WTP3,BG,2004,940.00,0.00,940.00,940.00,0,0.0 ,16.2
09/26/2012,WTP3,BG,2004,860.00,0.00,860.00,860.00,0,0.0 ,9.55
09/28/2012,WTP3,BG,2004,860.00,0.00,860.00,860.00,0,0.0 ,8.99
09/17/2012,WTP3,BG,2004,850.00,0.00,850.00,850.00,0,0.0 ,9.72
09/12/2012,WTP3,BG,2004,880.00,0.00,880.00,880.00,0,0.0 ,28.17
09/18/2012,WTP3,BG,2004,860.00,0.00,860.00,860.00,0,0.0 ,7.21
09/19/2012,WTP3,BG,2004,860.00,0.00,860.00,860.00,0,0.0 ,10.8
10/16/2012,WTP3,BG,2004,810.00,0.00,810.00,810.00,0,0.0 ,6.44
12/24/2012,WTP3,BG,2005,780.00,0.00,780.00,780.00,0,0.0 ,8.99
12/17/2012,WTP3,BG,2005,860.00,0.00,860.00,855.00,0,0.0 ,8.99
12/31/2012,WTP3,BG,2005,770.00,0.00,770.00,770.00,0,0.0 ,18
01/24/2012,WSDEQ2,WS,2004,"1,360.00",0.00,"1,360.00","1,360.00",0,0.0 ,5.41
01/11/2012,WSDEQ2,WS,2004,"1,320.00",0.00,"1,320.00","1,320.00",0,0.0 ,5.41
01/16/2012,WSDEQ2,WS,2004,"1,390.00",0.00,"1,390.00","1,390.00",0,0.0 ,8.99
01/09/2012,WSDEQ2,WS,2004,"1,300.00",0.00,"1,300.00","1,300.00",0,0.0 ,16.2
01/17/2012,WSDDQ2,HW,2004,"1,415.00",0.00,"1,415.00","1,415.00",0,0.0 ,21.61
02/07/2012,WSDDQ2,HW,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,12.6
02/17/2012,WSDDQ2,HW,2004,"1,370.00",0.00,"1,370.00","1,370.00",0,0.0 ,11.71
02/15/2012,WSDDQ2,HW,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,8.99
02/13/2012,WSDDQ2,HW,2004,"1,380.00",0.00,"1,380.00","1,380.00",0,0.0 ,16.2
03/16/2012,WSDDQ2,HW,2004,"1,370.00",0.00,"1,380.00","1,370.00",0,0.0 ,63
03/27/2012,WSDDQ2,HW,2004,"1,330.00",0.00,"1,330.00","1,330.00",0,0.0 ,27
03/22/2012,WSDDQ2,HW,2004,"1,320.00",0.00,"1,320.00","1,320.00",0,0.0 ,10.8
